Timestamp,City,Weather Type,Latitude,Longitude,Temperature (°C),Feels Like (°C),Min Temp (°C),Max Temp (°C),Humidity (%),Pressure (hPa),Wind Speed (m/s),Wind Direction (°),Cloudiness (%),Weather Condition,Rain (Last 1h) (mm),Snow (Last 1h) (mm),Sunrise,Sunset,Rain (3h) (mm),Snow (3h) (mm)
2025-02-07 18:00:00.000000,Delhi,Forecast,28.6667,77.2167,17.02,15.3,17.02,17.02,20,1014,2.85,289,15,few clouds,,,2025-02-03 01:38:16,2025-02-03 12:31:34,0.0,0.0
2025-02-07 21:00:00.000000,Delhi,Forecast,28.6667,77.2167,15.4,13.47,15.4,15.4,18,1013,2.82,294,84,broken clouds,,,2025-02-03 01:38:16,2025-02-03 12:31:34,0.0,0.0
2025-02-08 00:00:00.000000,Delhi,Forecast,28.6667,77.2167,14.64,12.6,14.64,14.64,17,1013,2.76,301,84,broken clouds,,,2025-02-03 01:38:16,2025-02-03 12:31:34,0.0,0.0
2025-02-08 03:00:00.000000,Delhi,Forecast,28.6667,77.2167,15.41,13.42,15.41,15.41,16,1015,2.96,299,91,overcast clouds,,,2025-02-03 01:38:16,2025-02-03 12:31:34,0.0,0.0
2025-02-08 06:00:00.000000,Delhi,Forecast,28.6667,77.2167,22.33,20.98,22.33,22.33,14,1015,3.5,305,57,broken clouds,,,2025-02-03 01:38:16,2025-02-03 12:31:34,0.0,0.0
2025-02-08 09:00:00.000000,Delhi,Forecast,28.6667,77.2167,25.85,24.8,25.85,25.85,12,1012,4.11,297,15,few clouds,,,2025-02-03 01:38:16,2025-02-03 12:31:34,0.0,0.0
2025-02-03 11:00:41.754150,Chennai,Current,13.0878,80.2785,29.74,32.73,28.89,31.16,62,1010,4.63,130,20,few clouds,0.0,0.0,2025-02-03 01:04:56,2025-02-03 12:40:24,,
2025-02-03 12:00:00.000000,Chennai,Forecast,13.0878,80.2785,29.56,32.57,26.34,29.56,63,1011,3.08,81,20,few clouds,,,2025-02-03 01:04:56,2025-02-03 12:40:24,0.0,0.0
2025-02-03 15:00:00.000000,Chennai,Forecast,13.0878,80.2785,28.08,30.04,25.13,28.08,64,1012,3.09,99,45,scattered clouds,,,2025-02-03 01:04:56,2025-02-03 12:40:24,0.0,0.0
2025-02-03 18:00:00.000000,Chennai,Forecast,13.0878,80.2785,26.37,26.37,24.78,26.37,65,1012,2.01,125,67,broken clouds,,,2025-02-03 01:04:56,2025-02-03 12:40:24,0.0,0.0
2025-02-03 21:00:00.000000,Chennai,Forecast,13.0878,80.2785,24.16,24.38,24.16,24.16,67,1011,0.79,189,100,overcast clouds,,,2025-02-03 01:04:56,2025-02-03 12:40:24,0.0,0.0
2025-02-04 00:00:00.000000,Chennai,Forecast,13.0878,80.2785,22.72,22.95,22.72,22.72,73,1011,1.76,245,90,overcast clouds,,,2025-02-03 01:04:56,2025-02-03 12:40:24,0.0,0.0
2025-02-04 03:00:00.000000,Chennai,Forecast,13.0878,80.2785,24.35,24.59,24.35,24.35,67,1014,1.65,268,93,overcast clouds,,,2025-02-03 01:04:56,2025-02-03 12:40:24,0.0,0.0
2025-02-04 06:00:00.000000,Chennai,Forecast,13.0878,80.2785,27.62,28.28,27.62,27.62,53,1014,2.3,81,97,overcast clouds,,,2025-02-03 01:04:56,2025-02-03 12:40:24,0.0,0.0
2025-02-04 09:00:00.000000,Chennai,Forecast,13.0878,80.2785,27.95,28.67,27.95,27.95,53,1010,3.94,99,99,overcast clouds,,,2025-02-03 01:04:56,2025-02-03 12:40:24,0.0,0.0
2025-02-04 12:00:00.000000,Chennai,Forecast,13.0878,80.2785,26.54,26.54,26.54,26.54,61,1010,3.43,101,99,overcast clouds,,,2025-02-03 01:04:56,2025-02-03 12:40:24,0.0,0.0
2025-02-04 15:00:00.000000,Chennai,Forecast,13.0878,80.2785,25.55,25.91,25.55,25.55,67,1013,2.6,91,99,overcast clouds,,,2025-02-03 01:04:56,2025-02-03 12:40:24,0.0,0.0
2025-02-04 18:00:00.000000,Chennai,Forecast,13.0878,80.2785,25.02,25.41,25.02,25.02,70,1012,2.27,109,97,overcast clouds,,,2025-02-03 01:04:56,2025-02-03 12:40:24,0.0,0.0
2025-02-04 21:00:00.000000,Chennai,Forecast,13.0878,80.2785,24.21,24.59,24.21,24.21,73,1010,0.63,205,72,broken clouds,,,2025-02-03 01:04:56,2025-02-03 12:40:24,0.0,0.0
2025-02-05 00:00:00.000000,Chennai,Forecast,13.0878,80.2785,23.16,23.54,23.16,23.16,77,1010,1.19,256,86,overcast clouds,,,2025-02-03 01:04:56,2025-02-03 12:40:24,0.0,0.0
2025-02-05 03:00:00.000000,Chennai,Forecast,13.0878,80.2785,24.69,25.12,24.69,24.69,73,1013,1.61,203,100,overcast clouds,,,2025-02-03 01:04:56,2025-02-03 12:40:24,0.0,0.0
2025-02-05 06:00:00.000000,Chennai,Forecast,13.0878,80.2785,27.45,28.85,27.45,27.45,62,1012,3.47,141,100,overcast clouds,,,2025-02-03 01:04:56,2025-02-03 12:40:24,0.0,0.0
2025-02-05 09:00:00.000000,Chennai,Forecast,13.0878,80.2785,27.59,29.06,27.59,27.59,62,1009,4.21,129,96,overcast clouds,,,2025-02-03 01:04:56,2025-02-03 12:40:24,0.0,0.0
2025-02-05 12:00:00.000000,Chennai,Forecast,13.0878,80.2785,26.39,26.39,26.39,26.39,68,1009,3.26,122,83,broken clouds,,,2025-02-03 01:04:56,2025-02-03 12:40:24,0.0,0.0
2025-02-05 15:00:00.000000,Chennai,Forecast,13.0878,80.2785,25.2,25.73,25.2,25.2,75,1011,3.18,124,92,overcast clouds,,,2025-02-03 01:04:56,2025-02-03 12:40:24,0.0,0.0
2025-02-05 18:00:00.000000,Chennai,Forecast,13.0878,80.2785,24.73,25.27,24.73,24.73,77,1012,2.77,136,75,broken clouds,,,2025-02-03 01:04:56,2025-02-03 12:40:24,0.0,0.0
2025-02-05 21:00:00.000000,Chennai,Forecast,13.0878,80.2785,24.41,24.94,24.41,24.41,78,1010,2.33,163,76,broken clouds,,,2025-02-03 01:04:56,2025-02-03 12:40:24,0.0,0.0
2025-02-06 00:00:00.000000,Chennai,Forecast,13.0878,80.2785,23.37,23.9,23.37,23.37,82,1010,1.81,241,88,overcast clouds,,,2025-02-03 01:04:56,2025-02-03 12:40:24,0.0,0.0
2025-02-06 03:00:00.000000,Chennai,Forecast,13.0878,80.2785,24.43,24.97,24.43,24.43,78,1013,1.82,234,95,overcast clouds,,,2025-02-03 01:04:56,2025-02-03 12:40:24,0.0,0.0
2025-02-06 06:00:00.000000,Chennai,Forecast,13.0878,80.2785,27.53,28.97,27.53,27.53,62,1012,3.31,137,98,overcast clouds,,,2025-02-03 01:04:56,2025-02-03 12:40:24,0.0,0.0
2025-02-06 09:00:00.000000,Chennai,Forecast,13.0878,80.2785,27.37,28.65,27.37,27.37,61,1009,4.18,129,100,overcast clouds,,,2025-02-03 01:04:56,2025-02-03 12:40:24,0.0,0.0
2025-02-06 12:00:00.000000,Chennai,Forecast,13.0878,80.2785,26.14,26.14,26.14,26.14,69,1009,3.39,121,100,overcast clouds,,,2025-02-03 01:04:56,2025-02-03 12:40:24,0.0,0.0
2025-02-06 15:00:00.000000,Chennai,Forecast,13.0878,80.2785,25.56,26.05,25.56,25.56,72,1011,3.06,114,99,overcast clouds,,,2025-02-03 01:04:56,2025-02-03 12:40:24,0.0,0.0
2025-02-06 18:00:00.000000,Chennai,Forecast,13.0878,80.2785,25.11,25.56,25.11,25.11,72,1011,1.68,117,99,overcast clouds,,,2025-02-03 01:04:56,2025-02-03 12:40:24,0.0,0.0
2025-02-06 21:00:00.000000,Chennai,Forecast,13.0878,80.2785,24.36,24.81,24.36,24.36,75,1010,2.02,184,68,broken clouds,,,2025-02-03 01:04:56,2025-02-03 12:40:24,0.0,0.0
2025-02-07 00:00:00.000000,Chennai,Forecast,13.0878,80.2785,22.96,23.43,22.96,22.96,81,1010,2.55,244,45,scattered clouds,,,2025-02-03 01:04:56,2025-02-03 12:40:24,0.0,0.0
2025-02-07 03:00:00.000000,Chennai,Forecast,13.0878,80.2785,24.06,24.51,24.06,24.06,76,1013,2.29,240,26,scattered clouds,,,2025-02-03 01:04:56,2025-02-03 12:40:24,0.0,0.0
2025-02-07 06:00:00.000000,Chennai,Forecast,13.0878,80.2785,27.46,28.42,27.46,27.46,57,1013,3.17,129,24,few clouds,,,2025-02-03 01:04:56,2025-02-03 12:40:24,0.0,0.0
2025-02-07 09:00:00.000000,Chennai,Forecast,13.0878,80.2785,27.78,28.64,27.78,27.78,55,1010,4.08,117,19,few clouds,,,2025-02-03 01:04:56,2025-02-03 12:40:24,0.0,0.0
2025-02-07 12:00:00.000000,Chennai,Forecast,13.0878,80.2785,26.55,26.55,26.55,26.55,62,1010,3.89,127,16,few clouds,,,2025-02-03 01:04:56,2025-02-03 12:40:24,0.0,0.0
2025-02-07 15:00:00.000000,Chennai,Forecast,13.0878,80.2785,25.24,25.65,25.24,25.24,70,1012,3.12,128,16,few clouds,,,2025-02-03 01:04:56,2025-02-03 12:40:24,0.0,0.0
2025-02-07 18:00:00.000000,Chennai,Forecast,13.0878,80.2785,24.78,25.19,24.78,24.78,72,1012,2.26,143,22,few clouds,,,2025-02-03 01:04:56,2025-02-03 12:40:24,0.0,0.0
2025-02-07 21:00:00.000000,Chennai,Forecast,13.0878,80.2785,23.98,24.42,23.98,23.98,76,1010,1.97,190,29,scattered clouds,,,2025-02-03 01:04:56,2025-02-03 12:40:24,0.0,0.0
2025-02-08 00:00:00.000000,Chennai,Forecast,13.0878,80.2785,22.69,23.16,22.69,22.69,82,1010,2.67,226,19,few clouds,,,2025-02-03 01:04:56,2025-02-03 12:40:24,0.0,0.0
2025-02-08 03:00:00.000000,Chennai,Forecast,13.0878,80.2785,24.17,24.6,24.17,24.17,75,1013,2.38,224,42,scattered clouds,,,2025-02-03 01:04:56,2025-02-03 12:40:24,0.0,0.0
2025-02-08 06:00:00.000000,Chennai,Forecast,13.0878,80.2785,27.61,28.7,27.61,27.61,58,1013,2.92,122,50,scattered clouds,,,2025-02-03 01:04:56,2025-02-03 12:40:24,0.0,0.0
2025-02-08 09:00:00.000000,Chennai,Forecast,13.0878,80.2785,27.98,29.1,27.98,27.98,57,1010,4.47,111,8,clear sky,,,2025-02-03 01:04:56,2025-02-03 12:40:24,0.0,0.0
2025-02-03 11:00:41.828963,Kolkata,Current,22.5697,88.3697,28.97,28.49,28.97,28.97,39,1010,3.09,360,20,haze,0.0,0.0,2025-02-03 00:44:53,2025-02-03 11:55:43,,
2025-02-03 12:00:00.000000,Kolkata,Forecast,22.5697,88.3697,28.97,28.49,28.2,28.97,39,1010,2.21,334,20,few clouds,,,2025-02-03 00:44:53,2025-02-03 11:55:43,0.0,0.0
2025-02-03 15:00:00.000000,Kolkata,Forecast,22.5697,88.3697,27.65,27.09,25.0,27.65,35,1011,2.81,28,13,few clouds,,,2025-02-03 00:44:53,2025-02-03 11:55:43,0.0,0.0
2025-02-03 18:00:00.000000,Kolkata,Forecast,22.5697,88.3697,24.26,23.63,21.91,24.26,34,1012,3.48,20,7,clear sky,,,2025-02-03 00:44:53,2025-02-03 11:55:43,0.0,0.0
2025-02-03 21:00:00.000000,Kolkata,Forecast,22.5697,88.3697,20.09,18.99,20.09,20.09,32,1012,2.71,11,1,clear sky,,,2025-02-03 00:44:53,2025-02-03 11:55:43,0.0,0.0
2025-02-04 00:00:00.000000,Kolkata,Forecast,22.5697,88.3697,19.06,17.96,19.06,19.06,36,1012,1.76,335,1,clear sky,,,2025-02-03 00:44:53,2025-02-03 11:55:43,0.0,0.0
2025-02-04 03:00:00.000000,Kolkata,Forecast,22.5697,88.3697,23.51,22.67,23.51,23.51,29,1014,2.74,325,1,clear sky,,,2025-02-03 00:44:53,2025-02-03 11:55:43,0.0,0.0
2025-02-04 06:00:00.000000,Kolkata,Forecast,22.5697,88.3697,29.55,27.88,29.55,29.55,20,1013,4.28,316,0,clear sky,,,2025-02-03 00:44:53,2025-02-03 11:55:43,0.0,0.0
2025-02-04 09:00:00.000000,Kolkata,Forecast,22.5697,88.3697,31.7,29.58,31.7,31.7,17,1009,4.64,315,2,clear sky,,,2025-02-03 00:44:53,2025-02-03 11:55:43,0.0,0.0
2025-02-04 12:00:00.000000,Kolkata,Forecast,22.5697,88.3697,28.01,26.78,28.01,28.01,21,1009,2.41,330,40,scattered clouds,,,2025-02-03 00:44:53,2025-02-03 11:55:43,0.0,0.0
2025-02-04 15:00:00.000000,Kolkata,Forecast,22.5697,88.3697,25.21,24.44,25.21,25.21,25,1011,1.14,131,54,broken clouds,,,2025-02-03 00:44:53,2025-02-03 11:55:43,0.0,0.0
2025-02-04 18:00:00.000000,Kolkata,Forecast,22.5697,88.3697,22.34,21.62,22.34,22.34,38,1011,2.7,243,81,broken clouds,,,2025-02-03 00:44:53,2025-02-03 11:55:43,0.0,0.0
2025-02-04 21:00:00.000000,Kolkata,Forecast,22.5697,88.3697,21.16,20.48,21.16,21.16,44,1009,1.88,267,100,overcast clouds,,,2025-02-03 00:44:53,2025-02-03 11:55:43,0.0,0.0
2025-02-05 00:00:00.000000,Kolkata,Forecast,22.5697,88.3697,20.28,19.75,20.28,20.28,53,1010,1.8,249,71,broken clouds,,,2025-02-03 00:44:53,2025-02-03 11:55:43,0.0,0.0
2025-02-05 03:00:00.000000,Kolkata,Forecast,22.5697,88.3697,25.07,25.33,25.07,25.07,65,1011,2.69,229,6,clear sky,,,2025-02-03 00:44:53,2025-02-03 11:55:43,0.0,0.0
2025-02-05 06:00:00.000000,Kolkata,Forecast,22.5697,88.3697,32.17,31.84,32.17,32.17,36,1010,3.29,251,18,few clouds,,,2025-02-03 00:44:53,2025-02-03 11:55:43,0.0,0.0
2025-02-05 09:00:00.000000,Kolkata,Forecast,22.5697,88.3697,35.02,33.61,35.02,35.02,24,1006,3.06,288,4,clear sky,,,2025-02-03 00:44:53,2025-02-03 11:55:43,0.0,0.0
2025-02-05 12:00:00.000000,Kolkata,Forecast,22.5697,88.3697,29.95,29.41,29.95,29.95,38,1007,2.91,233,22,few clouds,,,2025-02-03 00:44:53,2025-02-03 11:55:43,0.0,0.0
2025-02-05 15:00:00.000000,Kolkata,Forecast,22.5697,88.3697,25.77,26.15,25.77,25.77,67,1009,4.28,187,100,overcast clouds,,,2025-02-03 00:44:53,2025-02-03 11:55:43,0.0,0.0
2025-02-05 18:00:00.000000,Kolkata,Forecast,22.5697,88.3697,24.69,25.2,24.69,24.69,76,1009,3.83,216,100,overcast clouds,,,2025-02-03 00:44:53,2025-02-03 11:55:43,0.0,0.0
2025-02-05 21:00:00.000000,Kolkata,Forecast,22.5697,88.3697,23.55,24.08,23.55,23.55,81,1008,2.28,219,96,overcast clouds,,,2025-02-03 00:44:53,2025-02-03 11:55:43,0.0,0.0
2025-02-06 00:00:00.000000,Kolkata,Forecast,22.5697,88.3697,22.96,23.5,22.96,22.96,84,1009,1.59,204,94,overcast clouds,,,2025-02-03 00:44:53,2025-02-03 11:55:43,0.0,0.0
2025-02-06 03:00:00.000000,Kolkata,Forecast,22.5697,88.3697,26.57,26.57,26.57,26.57,64,1011,0.84,242,92,overcast clouds,,,2025-02-03 00:44:53,2025-02-03 11:55:43,0.0,0.0
2025-02-06 06:00:00.000000,Kolkata,Forecast,22.5697,88.3697,32.09,32.59,32.09,32.09,41,1011,0.78,161,72,broken clouds,,,2025-02-03 00:44:53,2025-02-03 11:55:43,0.0,0.0
2025-02-06 09:00:00.000000,Kolkata,Forecast,22.5697,88.3697,34.72,34.08,34.72,34.72,29,1007,0.87,25,4,clear sky,,,2025-02-03 00:44:53,2025-02-03 11:55:43,0.0,0.0
2025-02-06 12:00:00.000000,Kolkata,Forecast,22.5697,88.3697,32.27,30.6,32.27,32.27,25,1007,3.6,335,3,clear sky,,,2025-02-03 00:44:53,2025-02-03 11:55:43,0.0,0.0
2025-02-06 15:00:00.000000,Kolkata,Forecast,22.5697,88.3697,26.99,27.72,26.99,26.99,55,1010,2.37,201,0,clear sky,,,2025-02-03 00:44:53,2025-02-03 11:55:43,0.0,0.0
2025-02-06 18:00:00.000000,Kolkata,Forecast,22.5697,88.3697,25.45,25.49,25.45,25.45,55,1010,2.9,298,1,clear sky,,,2025-02-03 00:44:53,2025-02-03 11:55:43,0.0,0.0
2025-02-06 21:00:00.000000,Kolkata,Forecast,22.5697,88.3697,23.66,23.05,23.66,23.66,37,1010,3.04,11,15,few clouds,,,2025-02-03 00:44:53,2025-02-03 11:55:43,0.0,0.0
2025-02-07 00:00:00.000000,Kolkata,Forecast,22.5697,88.3697,21.98,21.25,21.98,21.98,39,1011,3.77,357,58,broken clouds,,,2025-02-03 00:44:53,2025-02-03 11:55:43,0.0,0.0
2025-02-07 03:00:00.000000,Kolkata,Forecast,22.5697,88.3697,26.38,26.38,26.38,26.38,21,1014,5.13,345,52,broken clouds,,,2025-02-03 00:44:53,2025-02-03 11:55:43,0.0,0.0
2025-02-07 06:00:00.000000,Kolkata,Forecast,22.5697,88.3697,31.03,28.96,31.03,31.03,12,1013,4.87,335,28,scattered clouds,,,2025-02-03 00:44:53,2025-02-03 11:55:43,0.0,0.0
2025-02-07 09:00:00.000000,Kolkata,Forecast,22.5697,88.3697,33.21,30.78,33.21,33.21,10,1010,3.96,313,0,clear sky,,,2025-02-03 00:44:53,2025-02-03 11:55:43,0.0,0.0
2025-02-07 12:00:00.000000,Kolkata,Forecast,22.5697,88.3697,28.85,27.25,28.85,28.85,12,1010,3.17,344,0,clear sky,,,2025-02-03 00:44:53,2025-02-03 11:55:43,0.0,0.0
2025-02-07 15:00:00.000000,Kolkata,Forecast,22.5697,88.3697,25.48,24.37,25.48,25.48,11,1011,2.87,43,0,clear sky,,,2025-02-03 00:44:53,2025-02-03 11:55:43,0.0,0.0
2025-02-07 18:00:00.000000,Kolkata,Forecast,22.5697,88.3697,22.83,21.56,22.83,22.83,15,1012,2.68,350,0,clear sky,,,2025-02-03 00:44:53,2025-02-03 11:55:43,0.0,0.0
2025-02-07 21:00:00.000000,Kolkata,Forecast,22.5697,88.3697,20.53,19.08,20.53,20.53,17,1011,2.57,352,0,clear sky,,,2025-02-03 00:44:53,2025-02-03 11:55:43,0.0,0.0
2025-02-08 00:00:00.000000,Kolkata,Forecast,22.5697,88.3697,18.64,17.06,18.64,18.64,19,1012,2.8,6,0,clear sky,,,2025-02-03 00:44:53,2025-02-03 11:55:43,0.0,0.0
2025-02-08 03:00:00.000000,Kolkata,Forecast,22.5697,88.3697,23.87,22.76,23.87,23.87,17,1014,2.72,1,0,clear sky,,,2025-02-03 00:44:53,2025-02-03 11:55:43,0.0,0.0
2025-02-08 06:00:00.000000,Kolkata,Forecast,22.5697,88.3697,30.39,28.45,30.39,30.39,11,1013,3.18,342,1,clear sky,,,2025-02-03 00:44:53,2025-02-03 11:55:43,0.0,0.0
2025-02-08 09:00:00.000000,Kolkata,Forecast,22.5697,88.3697,32.25,29.97,32.25,32.25,10,1010,3.02,307,5,clear sky,,,2025-02-03 00:44:53,2025-02-03 11:55:43,0.0,0.0
2025-02-03 11:00:41.889899,Hyderabad,Current,17.3753,78.4744,32.23,30.75,32.23,33.73,27,1009,4.12,100,21,few clouds,0.0,0.0,2025-02-03 01:17:33,2025-02-03 12:42:13,,
2025-02-03 12:00:00.000000,Hyderabad,Forecast,17.3753,78.4744,32.23,30.75,30.91,32.23,27,1010,3.84,111,18,few clouds,,,2025-02-03 01:17:33,2025-02-03 12:42:13,0.0,0.0
2025-02-03 15:00:00.000000,Hyderabad,Forecast,17.3753,78.4744,30.15,28.82,25.99,30.15,29,1011,3.18,148,12,few clouds,,,2025-02-03 01:17:33,2025-02-03 12:42:13,0.0,0.0
2025-02-03 18:00:00.000000,Hyderabad,Forecast,17.3753,78.4744,27.45,26.75,25.06,27.45,31,1012,2.35,172,9,clear sky,,,2025-02-03 01:17:33,2025-02-03 12:42:13,0.0,0.0
2025-02-03 21:00:00.000000,Hyderabad,Forecast,17.3753,78.4744,23.01,22.33,23.01,23.01,37,1012,2.72,203,62,broken clouds,,,2025-02-03 01:17:33,2025-02-03 12:42:13,0.0,0.0
2025-02-04 00:00:00.000000,Hyderabad,Forecast,17.3753,78.4744,21.88,21.14,21.88,21.88,39,1012,1.8,201,58,broken clouds,,,2025-02-03 01:17:33,2025-02-03 12:42:13,0.0,0.0
2025-02-04 03:00:00.000000,Hyderabad,Forecast,17.3753,78.4744,25.18,24.59,25.18,25.18,32,1014,1.44,188,82,broken clouds,,,2025-02-03 01:17:33,2025-02-03 12:42:13,0.0,0.0
2025-02-04 06:00:00.000000,Hyderabad,Forecast,17.3753,78.4744,31.68,29.79,31.68,31.68,22,1013,2.95,131,76,broken clouds,,,2025-02-03 01:17:33,2025-02-03 12:42:13,0.0,0.0
2025-02-04 09:00:00.000000,Hyderabad,Forecast,17.3753,78.4744,33.49,31.36,33.49,33.49,19,1009,3.45,121,100,overcast clouds,,,2025-02-03 01:17:33,2025-02-03 12:42:13,0.0,0.0
2025-02-04 12:00:00.000000,Hyderabad,Forecast,17.3753,78.4744,31.42,29.61,31.42,31.42,23,1009,4.38,129,99,overcast clouds,,,2025-02-03 01:17:33,2025-02-03 12:42:13,0.0,0.0
2025-02-04 15:00:00.000000,Hyderabad,Forecast,17.3753,78.4744,26.64,26.64,26.64,26.64,30,1012,3.51,136,95,overcast clouds,,,2025-02-03 01:17:33,2025-02-03 12:42:13,0.0,0.0
2025-02-04 18:00:00.000000,Hyderabad,Forecast,17.3753,78.4744,25.03,24.48,25.03,25.03,34,1012,2.94,185,98,overcast clouds,,,2025-02-03 01:17:33,2025-02-03 12:42:13,0.0,0.0
2025-02-04 21:00:00.000000,Hyderabad,Forecast,17.3753,78.4744,23.72,23.22,23.72,23.72,41,1010,2.75,188,100,overcast clouds,,,2025-02-03 01:17:33,2025-02-03 12:42:13,0.0,0.0
2025-02-05 00:00:00.000000,Hyderabad,Forecast,17.3753,78.4744,23.01,22.49,23.01,23.01,43,1010,2.12,199,99,overcast clouds,,,2025-02-03 01:17:33,2025-02-03 12:42:13,0.0,0.0
2025-02-05 03:00:00.000000,Hyderabad,Forecast,17.3753,78.4744,25.67,25.28,25.67,25.67,38,1013,2.16,189,100,overcast clouds,,,2025-02-03 01:17:33,2025-02-03 12:42:13,0.0,0.0
2025-02-05 06:00:00.000000,Hyderabad,Forecast,17.3753,78.4744,31.24,29.57,31.24,31.24,25,1012,1.47,220,100,overcast clouds,,,2025-02-03 01:17:33,2025-02-03 12:42:13,0.0,0.0
2025-02-05 09:00:00.000000,Hyderabad,Forecast,17.3753,78.4744,33.2,31.22,33.2,33.2,21,1008,1.55,67,98,overcast clouds,,,2025-02-03 01:17:33,2025-02-03 12:42:13,0.0,0.0
2025-02-05 12:00:00.000000,Hyderabad,Forecast,17.3753,78.4744,31.49,29.81,31.49,31.49,25,1008,5.33,110,70,broken clouds,,,2025-02-03 01:17:33,2025-02-03 12:42:13,0.0,0.0
2025-02-05 15:00:00.000000,Hyderabad,Forecast,17.3753,78.4744,26.57,26.57,26.57,26.57,34,1011,3.46,129,27,scattered clouds,,,2025-02-03 01:17:33,2025-02-03 12:42:13,0.0,0.0
2025-02-05 18:00:00.000000,Hyderabad,Forecast,17.3753,78.4744,24.26,23.94,24.26,24.26,46,1012,2.59,176,33,scattered clouds,,,2025-02-03 01:17:33,2025-02-03 12:42:13,0.0,0.0
2025-02-05 21:00:00.000000,Hyderabad,Forecast,17.3753,78.4744,23.49,23.2,23.49,23.49,50,1010,2.81,175,32,scattered clouds,,,2025-02-03 01:17:33,2025-02-03 12:42:13,0.0,0.0
2025-02-06 00:00:00.000000,Hyderabad,Forecast,17.3753,78.4744,22.71,22.37,22.71,22.71,51,1010,1.8,165,39,scattered clouds,,,2025-02-03 01:17:33,2025-02-03 12:42:13,0.0,0.0
2025-02-06 03:00:00.000000,Hyderabad,Forecast,17.3753,78.4744,25.46,25.21,25.46,25.46,44,1013,2.23,137,41,scattered clouds,,,2025-02-03 01:17:33,2025-02-03 12:42:13,0.0,0.0
2025-02-06 06:00:00.000000,Hyderabad,Forecast,17.3753,78.4744,30.92,29.65,30.92,30.92,30,1012,2.69,104,30,scattered clouds,,,2025-02-03 01:17:33,2025-02-03 12:42:13,0.0,0.0
2025-02-06 09:00:00.000000,Hyderabad,Forecast,17.3753,78.4744,33.19,31.48,33.19,33.19,24,1008,3.64,99,10,clear sky,,,2025-02-03 01:17:33,2025-02-03 12:42:13,0.0,0.0
2025-02-06 12:00:00.000000,Hyderabad,Forecast,17.3753,78.4744,31.51,29.91,31.51,31.51,26,1008,4.33,108,6,clear sky,,,2025-02-03 01:17:33,2025-02-03 12:42:13,0.0,0.0
2025-02-06 15:00:00.000000,Hyderabad,Forecast,17.3753,78.4744,27.12,26.62,27.12,27.12,33,1011,3.69,133,1,clear sky,,,2025-02-03 01:17:33,2025-02-03 12:42:13,0.0,0.0
2025-02-06 18:00:00.000000,Hyderabad,Forecast,17.3753,78.4744,25.27,24.9,25.27,25.27,40,1011,2.9,144,1,clear sky,,,2025-02-03 01:17:33,2025-02-03 12:42:13,0.0,0.0
2025-02-06 21:00:00.000000,Hyderabad,Forecast,17.3753,78.4744,23.96,23.66,23.96,23.96,48,1010,2.05,196,7,clear sky,,,2025-02-03 01:17:33,2025-02-03 12:42:13,0.0,0.0
2025-02-07 00:00:00.000000,Hyderabad,Forecast,17.3753,78.4744,23.31,23.0,23.31,23.31,50,1011,1.49,255,19,few clouds,,,2025-02-03 01:17:33,2025-02-03 12:42:13,0.0,0.0
2025-02-07 03:00:00.000000,Hyderabad,Forecast,17.3753,78.4744,25.78,25.56,25.78,25.78,44,1014,2.58,64,7,clear sky,,,2025-02-03 01:17:33,2025-02-03 12:42:13,0.0,0.0
2025-02-07 06:00:00.000000,Hyderabad,Forecast,17.3753,78.4744,31.4,30.06,31.4,31.4,29,1013,2.9,83,4,clear sky,,,2025-02-03 01:17:33,2025-02-03 12:42:13,0.0,0.0
2025-02-07 09:00:00.000000,Hyderabad,Forecast,17.3753,78.4744,33.84,32.21,33.84,33.84,24,1009,3.54,95,4,clear sky,,,2025-02-03 01:17:33,2025-02-03 12:42:13,0.0,0.0
2025-02-07 12:00:00.000000,Hyderabad,Forecast,17.3753,78.4744,32.39,30.92,32.39,32.39,27,1009,4.05,106,3,clear sky,,,2025-02-03 01:17:33,2025-02-03 12:42:13,0.0,0.0
2025-02-07 15:00:00.000000,Hyderabad,Forecast,17.3753,78.4744,27.84,27.23,27.84,27.84,35,1012,3.49,132,3,clear sky,,,2025-02-03 01:17:33,2025-02-03 12:42:13,0.0,0.0
2025-02-07 18:00:00.000000,Hyderabad,Forecast,17.3753,78.4744,26.64,26.64,26.64,26.64,37,1011,2.08,152,2,clear sky,,,2025-02-03 01:17:33,2025-02-03 12:42:13,0.0,0.0
2025-02-07 21:00:00.000000,Hyderabad,Forecast,17.3753,78.4744,24.06,23.67,24.06,24.06,44,1010,0.84,155,4,clear sky,,,2025-02-03 01:17:33,2025-02-03 12:42:13,0.0,0.0
2025-02-08 00:00:00.000000,Hyderabad,Forecast,17.3753,78.4744,22.86,22.43,22.86,22.86,47,1011,1.57,35,3,clear sky,,,2025-02-03 01:17:33,2025-02-03 12:42:13,0.0,0.0
2025-02-08 03:00:00.000000,Hyderabad,Forecast,17.3753,78.4744,25.75,25.45,25.75,25.75,41,1013,1.0,87,8,clear sky,,,2025-02-03 01:17:33,2025-02-03 12:42:13,0.0,0.0
2025-02-08 06:00:00.000000,Hyderabad,Forecast,17.3753,78.4744,31.75,30.15,31.75,31.75,26,1013,3.5,90,7,clear sky,,,2025-02-03 01:17:33,2025-02-03 12:42:13,0.0,0.0
